filename,speech_name,noise_name,realization,SNR
F200701_VACUUM2_-10,F200701,VACUUM,2,-10.0
F200701_VACUUM2_-5,F200701,VACUUM,2,-5.0
F200701_VACUUM2_0,F200701,VACUUM,2,0.0
F200701_VACUUM2_5,F200701,VACUUM,2,5.0
F200701_VACUUM2_10,F200701,VACUUM,2,10.0
F200701_VACUUM2_20,F200701,VACUUM,2,20.0
F200701_VACUUM2_inf,F200701,VACUUM,2,inf
F200701_VACUUM3_-20,F200701,VACUUM,3,-20.0
F200701_VACUUM3_-10,F200701,VACUUM,3,-10.0
F200701_VACUUM3_-5,F200701,VACUUM,3,-5.0
F200701_VACUUM3_0,F200701,VACUUM,3,0.0
F200701_VACUUM3_5,F200701,VACUUM,3,5.0
F200701_VACUUM3_10,F200701,VACUUM,3,10.0
F200701_VACUUM3_20,F200701,VACUUM,3,20.0
F200701_VACUUM3_inf,F200701,VACUUM,3,inf
F200701_VACUUM4_-20,F200701,VACUUM,4,-20.0
F200701_VACUUM4_-10,F200701,VACUUM,4,-10.0
F200701_VACUUM4_-5,F200701,VACUUM,4,-5.0
F200701_VACUUM4_0,F200701,VACUUM,4,0.0
F200701_VACUUM4_5,F200701,VACUUM,4,5.0
F200701_VACUUM4_10,F200701,VACUUM,4,10.0
F200701_VACUUM4_20,F200701,VACUUM,4,20.0
F200701_VACUUM4_inf,F200701,VACUUM,4,inf
F200701_WASHING0_-20,F200701,WASHING,0,-20.0
F200701_WASHING0_-10,F200701,WASHING,0,-10.0
F200701_WASHING0_-5,F200701,WASHING,0,-5.0
F200701_WASHING0_0,F200701,WASHING,0,0.0
F200701_WASHING0_5,F200701,WASHING,0,5.0
F200701_WASHING0_10,F200701,WASHING,0,10.0
F200701_WASHING0_20,F200701,WASHING,0,20.0
F200701_WASHING0_inf,F200701,WASHING,0,inf
F200701_WASHING1_-20,F200701,WASHING,1,-20.0
F200701_WASHING1_-10,F200701,WASHING,1,-10.0
F200701_WASHING1_-5,F200701,WASHING,1,-5.0
F200701_WASHING1_0,F200701,WASHING,1,0.0
F200701_WASHING1_5,F200701,WASHING,1,5.0
F200701_WASHING1_10,F200701,WASHING,1,10.0
F200701_WASHING1_20,F200701,WASHING,1,20.0
F200701_WASHING1_inf,F200701,WASHING,1,inf
F200701_WASHING2_-20,F200701,WASHING,2,-20.0
F200701_WASHING2_-10,F200701,WASHING,2,-10.0
F200701_WASHING2_-5,F200701,WASHING,2,-5.0
F200701_WASHING2_0,F200701,WASHING,2,0.0
F200701_WASHING2_5,F200701,WASHING,2,5.0
F200701_WASHING2_10,F200701,WASHING,2,10.0
F200701_WASHING2_20,F200701,WASHING,2,20.0
F200701_WASHING2_inf,F200701,WASHING,2,inf
F200701_WASHING3_-20,F200701,WASHING,3,-20.0
F200701_WASHING3_-10,F200701,WASHING,3,-10.0
F200701_WASHING3_-5,F200701,WASHING,3,-5.0
F200701_WASHING3_0,F200701,WASHING,3,0.0
F200701_WASHING3_5,F200701,WASHING,3,5.0
F200701_WASHING3_10,F200701,WASHING,3,10.0
F200701_WASHING3_20,F200701,WASHING,3,20.0
F200701_WASHING3_inf,F200701,WASHING,3,inf
F200701_WASHING4_-20,F200701,WASHING,4,-20.0
F200701_WASHING4_-10,F200701,WASHING,4,-10.0
F200701_WASHING4_-5,F200701,WASHING,4,-5.0
F200701_WASHING4_0,F200701,WASHING,4,0.0
F200701_WASHING4_5,F200701,WASHING,4,5.0
F200701_WASHING4_10,F200701,WASHING,4,10.0
F200701_WASHING4_20,F200701,WASHING,4,20.0
F200701_WASHING4_inf,F200701,WASHING,4,inf
F200702_SNOW0_-20,F200702,SNOW,0,-20.0
F200702_SNOW0_-10,F200702,SNOW,0,-10.0
F200702_SNOW0_-5,F200702,SNOW,0,-5.0
F200702_SNOW0_0,F200702,SNOW,0,0.0
F200702_SNOW0_5,F200702,SNOW,0,5.0
F200702_SNOW0_10,F200702,SNOW,0,10.0
F200702_SNOW0_20,F200702,SNOW,0,20.0
F200702_SNOW0_inf,F200702,SNOW,0,inf
F200702_SNOW1_-20,F200702,SNOW,1,-20.0
F200702_SNOW1_-10,F200702,SNOW,1,-10.0
F200702_SNOW1_-5,F200702,SNOW,1,-5.0
F200702_SNOW1_0,F200702,SNOW,1,0.0
F200702_SNOW1_5,F200702,SNOW,1,5.0
F200702_SNOW1_10,F200702,SNOW,1,10.0
F200702_SNOW1_20,F200702,SNOW,1,20.0
F200702_SNOW1_inf,F200702,SNOW,1,inf
F200702_SNOW2_-20,F200702,SNOW,2,-20.0
F200702_SNOW2_-10,F200702,SNOW,2,-10.0
F200702_SNOW2_-5,F200702,SNOW,2,-5.0
F200702_SNOW2_0,F200702,SNOW,2,0.0
F200702_SNOW2_5,F200702,SNOW,2,5.0
F200702_SNOW2_10,F200702,SNOW,2,10.0
F200702_SNOW2_20,F200702,SNOW,2,20.0
F200702_SNOW2_inf,F200702,SNOW,2,inf
F200702_SNOW3_-20,F200702,SNOW,3,-20.0
F200702_SNOW3_-10,F200702,SNOW,3,-10.0
F200702_SNOW3_-5,F200702,SNOW,3,-5.0
F200702_SNOW3_0,F200702,SNOW,3,0.0
F200702_SNOW3_5,F200702,SNOW,3,5.0
F200702_SNOW3_10,F200702,SNOW,3,10.0
F200702_SNOW3_20,F200702,SNOW,3,20.0
F200702_SNOW3_inf,F200702,SNOW,3,inf
F200702_SNOW4_-20,F200702,SNOW,4,-20.0
F200702_SNOW4_-10,F200702,SNOW,4,-10.0
F200702_SNOW4_-5,F200702,SNOW,4,-5.0
F200702_SNOW4_0,F200702,SNOW,4,0.0
F200702_SNOW4_5,F200702,SNOW,4,5.0
F200702_SNOW4_10,F200702,SNOW,4,10.0
F200702_SNOW4_20,F200702,SNOW,4,20.0
F200702_SNOW4_inf,F200702,SNOW,4,inf
F200702_VACUUM0_-20,F200702,VACUUM,0,-20.0
F200702_VACUUM0_-10,F200702,VACUUM,0,-10.0
F200702_VACUUM0_-5,F200702,VACUUM,0,-5.0
F200702_VACUUM0_0,F200702,VACUUM,0,0.0
F200702_VACUUM0_5,F200702,VACUUM,0,5.0
F200702_VACUUM0_10,F200702,VACUUM,0,10.0
F200702_VACUUM0_20,F200702,VACUUM,0,20.0
F200702_VACUUM0_inf,F200702,VACUUM,0,inf
F200702_VACUUM1_-20,F200702,VACUUM,1,-20.0
F200702_VACUUM1_-10,F200702,VACUUM,1,-10.0
F200702_VACUUM1_-5,F200702,VACUUM,1,-5.0
F200702_VACUUM1_0,F200702,VACUUM,1,0.0
F200702_VACUUM1_5,F200702,VACUUM,1,5.0
F200702_VACUUM1_10,F200702,VACUUM,1,10.0
F200702_VACUUM1_20,F200702,VACUUM,1,20.0
F200702_VACUUM1_inf,F200702,VACUUM,1,inf
F200702_VACUUM2_-20,F200702,VACUUM,2,-20.0
F200702_VACUUM2_-10,F200702,VACUUM,2,-10.0
F200702_VACUUM2_-5,F200702,VACUUM,2,-5.0
F200702_VACUUM2_0,F200702,VACUUM,2,0.0
F200702_VACUUM2_5,F200702,VACUUM,2,5.0
F200702_VACUUM2_10,F200702,VACUUM,2,10.0
F200702_VACUUM2_20,F200702,VACUUM,2,20.0
F200702_VACUUM2_inf,F200702,VACUUM,2,inf
F200702_VACUUM3_-20,F200702,VACUUM,3,-20.0
F200702_VACUUM3_-10,F200702,VACUUM,3,-10.0
F200702_VACUUM3_-5,F200702,VACUUM,3,-5.0
F200702_VACUUM3_0,F200702,VACUUM,3,0.0
F200702_VACUUM3_5,F200702,VACUUM,3,5.0
F200702_VACUUM3_10,F200702,VACUUM,3,10.0
F200702_VACUUM3_20,F200702,VACUUM,3,20.0
F200702_VACUUM3_inf,F200702,VACUUM,3,inf
F200702_VACUUM4_-20,F200702,VACUUM,4,-20.0
F200702_VACUUM4_-10,F200702,VACUUM,4,-10.0
F200702_VACUUM4_-5,F200702,VACUUM,4,-5.0
F200702_VACUUM4_0,F200702,VACUUM,4,0.0
F200702_VACUUM4_5,F200702,VACUUM,4,5.0
F200702_VACUUM4_10,F200702,VACUUM,4,10.0
F200702_VACUUM4_20,F200702,VACUUM,4,20.0
F200702_VACUUM4_inf,F200702,VACUUM,4,inf
F200702_WASHING0_-20,F200702,WASHING,0,-20.0
F200702_WASHING0_-10,F200702,WASHING,0,-10.0
F200702_WASHING0_-5,F200702,WASHING,0,-5.0
F200702_WASHING0_0,F200702,WASHING,0,0.0
F200702_WASHING0_5,F200702,WASHING,0,5.0
F200702_WASHING0_10,F200702,WASHING,0,10.0
F200702_WASHING0_20,F200702,WASHING,0,20.0
F200702_WASHING0_inf,F200702,WASHING,0,inf
F200702_WASHING1_-20,F200702,WASHING,1,-20.0
F200702_WASHING1_-10,F200702,WASHING,1,-10.0
F200702_WASHING1_-5,F200702,WASHING,1,-5.0
F200702_WASHING1_0,F200702,WASHING,1,0.0
F200702_WASHING1_5,F200702,WASHING,1,5.0
F200702_WASHING1_10,F200702,WASHING,1,10.0
F200702_WASHING1_20,F200702,WASHING,1,20.0
F200702_WASHING1_inf,F200702,WASHING,1,inf
F200702_WASHING2_-20,F200702,WASHING,2,-20.0
F200702_WASHING2_-10,F200702,WASHING,2,-10.0
F200702_WASHING2_-5,F200702,WASHING,2,-5.0
F200702_WASHING2_0,F200702,WASHING,2,0.0
F200702_WASHING2_5,F200702,WASHING,2,5.0
F200702_WASHING2_10,F200702,WASHING,2,10.0
F200702_WASHING2_20,F200702,WASHING,2,20.0
F200702_WASHING2_inf,F200702,WASHING,2,inf
F200702_WASHING3_-20,F200702,WASHING,3,-20.0
F200702_WASHING3_-10,F200702,WASHING,3,-10.0
F200702_WASHING3_-5,F200702,WASHING,3,-5.0
F200702_WASHING3_0,F200702,WASHING,3,0.0
F200702_WASHING3_5,F200702,WASHING,3,5.0
F200702_WASHING3_10,F200702,WASHING,3,10.0
F200702_WASHING3_20,F200702,WASHING,3,20.0
F200702_WASHING3_inf,F200702,WASHING,3,inf
F200702_WASHING4_-20,F200702,WASHING,4,-20.0
F200702_WASHING4_-10,F200702,WASHING,4,-10.0
F200702_WASHING4_-5,F200702,WASHING,4,-5.0
F200702_WASHING4_0,F200702,WASHING,4,0.0
F200702_WASHING4_5,F200702,WASHING,4,5.0
F200702_WASHING4_10,F200702,WASHING,4,10.0
F200702_WASHING4_20,F200702,WASHING,4,20.0
F200702_WASHING4_inf,F200702,WASHING,4,inf
F200703_SNOW0_-20,F200703,SNOW,0,-20.0
F200703_SNOW0_-10,F200703,SNOW,0,-10.0
F200703_SNOW0_-5,F200703,SNOW,0,-5.0
F200703_SNOW0_0,F200703,SNOW,0,0.0
F200703_SNOW0_5,F200703,SNOW,0,5.0
F200703_SNOW0_10,F200703,SNOW,0,10.0
F200703_SNOW0_20,F200703,SNOW,0,20.0
F200703_SNOW0_inf,F200703,SNOW,0,inf
F200703_SNOW1_-20,F200703,SNOW,1,-20.0
F200703_SNOW1_-10,F200703,SNOW,1,-10.0
F200703_SNOW1_-5,F200703,SNOW,1,-5.0
F200703_SNOW1_0,F200703,SNOW,1,0.0
F200703_SNOW1_5,F200703,SNOW,1,5.0
F200703_SNOW1_10,F200703,SNOW,1,10.0
F200703_SNOW1_20,F200703,SNOW,1,20.0
F200703_SNOW1_inf,F200703,SNOW,1,inf
F200703_SNOW2_-20,F200703,SNOW,2,-20.0
F200703_SNOW2_-10,F200703,SNOW,2,-10.0
F200703_SNOW2_-5,F200703,SNOW,2,-5.0
F200703_SNOW2_0,F200703,SNOW,2,0.0
F200703_SNOW2_5,F200703,SNOW,2,5.0
F200703_SNOW2_10,F200703,SNOW,2,10.0
F200703_SNOW2_20,F200703,SNOW,2,20.0
F200703_SNOW2_inf,F200703,SNOW,2,inf
F200703_SNOW3_-20,F200703,SNOW,3,-20.0
F200703_SNOW3_-10,F200703,SNOW,3,-10.0
F200703_SNOW3_-5,F200703,SNOW,3,-5.0
F200703_SNOW3_0,F200703,SNOW,3,0.0
F200703_SNOW3_5,F200703,SNOW,3,5.0
F200703_SNOW3_10,F200703,SNOW,3,10.0
F200703_SNOW3_20,F200703,SNOW,3,20.0
F200703_SNOW3_inf,F200703,SNOW,3,inf
F200703_SNOW4_-20,F200703,SNOW,4,-20.0
F200703_SNOW4_-10,F200703,SNOW,4,-10.0
F200703_SNOW4_-5,F200703,SNOW,4,-5.0
F200703_SNOW4_0,F200703,SNOW,4,0.0
F200703_SNOW4_5,F200703,SNOW,4,5.0
F200703_SNOW4_10,F200703,SNOW,4,10.0
F200703_SNOW4_20,F200703,SNOW,4,20.0
F200703_SNOW4_inf,F200703,SNOW,4,inf
F200703_VACUUM0_-20,F200703,VACUUM,0,-20.0
F200703_VACUUM0_-10,F200703,VACUUM,0,-10.0
F200703_VACUUM0_-5,F200703,VACUUM,0,-5.0
F200703_VACUUM0_0,F200703,VACUUM,0,0.0
F200703_VACUUM0_5,F200703,VACUUM,0,5.0
F200703_VACUUM0_10,F200703,VACUUM,0,10.0
F200703_VACUUM0_20,F200703,VACUUM,0,20.0
F200703_VACUUM0_inf,F200703,VACUUM,0,inf
F200703_VACUUM1_-20,F200703,VACUUM,1,-20.0
F200703_VACUUM1_-10,F200703,VACUUM,1,-10.0
F200703_VACUUM1_-5,F200703,VACUUM,1,-5.0
F200703_VACUUM1_0,F200703,VACUUM,1,0.0
F200703_VACUUM1_5,F200703,VACUUM,1,5.0
F200703_VACUUM1_10,F200703,VACUUM,1,10.0
F200703_VACUUM1_20,F200703,VACUUM,1,20.0
F200703_VACUUM1_inf,F200703,VACUUM,1,inf
F200703_VACUUM2_-20,F200703,VACUUM,2,-20.0
F200703_VACUUM2_-10,F200703,VACUUM,2,-10.0
F200703_VACUUM2_-5,F200703,VACUUM,2,-5.0
F200703_VACUUM2_0,F200703,VACUUM,2,0.0
F200703_VACUUM2_5,F200703,VACUUM,2,5.0
F200703_VACUUM2_10,F200703,VACUUM,2,10.0
F200703_VACUUM2_20,F200703,VACUUM,2,20.0
F200703_VACUUM2_inf,F200703,VACUUM,2,inf
F200703_VACUUM3_-20,F200703,VACUUM,3,-20.0
F200703_VACUUM3_-10,F200703,VACUUM,3,-10.0
F200703_VACUUM3_-5,F200703,VACUUM,3,-5.0
F200703_VACUUM3_0,F200703,VACUUM,3,0.0
F200703_VACUUM3_5,F200703,VACUUM,3,5.0
F200703_VACUUM3_10,F200703,VACUUM,3,10.0
F200703_VACUUM3_20,F200703,VACUUM,3,20.0
F200703_VACUUM3_inf,F200703,VACUUM,3,inf
F200703_VACUUM4_-20,F200703,VACUUM,4,-20.0
F200703_VACUUM4_-10,F200703,VACUUM,4,-10.0
F200703_VACUUM4_-5,F200703,VACUUM,4,-5.0
F200703_VACUUM4_0,F200703,VACUUM,4,0.0
F200703_VACUUM4_5,F200703,VACUUM,4,5.0
F200703_VACUUM4_10,F200703,VACUUM,4,10.0
F200703_VACUUM4_20,F200703,VACUUM,4,20.0
F200703_VACUUM4_inf,F200703,VACUUM,4,inf
F200703_WASHING0_-20,F200703,WASHING,0,-20.0
F200703_WASHING0_-10,F200703,WASHING,0,-10.0
F200703_WASHING0_-5,F200703,WASHING,0,-5.0
F200703_WASHING0_0,F200703,WASHING,0,0.0
F200703_WASHING0_5,F200703,WASHING,0,5.0
F200703_WASHING0_10,F200703,WASHING,0,10.0
F200703_WASHING0_20,F200703,WASHING,0,20.0
F200703_WASHING0_inf,F200703,WASHING,0,inf
F200703_WASHING1_-20,F200703,WASHING,1,-20.0
F200703_WASHING1_-10,F200703,WASHING,1,-10.0
F200703_WASHING1_-5,F200703,WASHING,1,-5.0
F200703_WASHING1_0,F200703,WASHING,1,0.0
F200703_WASHING1_5,F200703,WASHING,1,5.0
F200703_WASHING1_10,F200703,WASHING,1,10.0
F200703_WASHING1_20,F200703,WASHING,1,20.0
F200703_WASHING1_inf,F200703,WASHING,1,inf
F200703_WASHING2_-20,F200703,WASHING,2,-20.0
F200703_WASHING2_-10,F200703,WASHING,2,-10.0
F200703_WASHING2_-5,F200703,WASHING,2,-5.0
F200703_WASHING2_0,F200703,WASHING,2,0.0
F200703_WASHING2_5,F200703,WASHING,2,5.0
F200703_WASHING2_10,F200703,WASHING,2,10.0
F200703_WASHING2_20,F200703,WASHING,2,20.0
F200703_WASHING2_inf,F200703,WASHING,2,inf
F200703_WASHING3_-20,F200703,WASHING,3,-20.0
F200703_WASHING3_-10,F200703,WASHING,3,-10.0
F200703_WASHING3_-5,F200703,WASHING,3,-5.0
F200703_WASHING3_0,F200703,WASHING,3,0.0
F200703_WASHING3_5,F200703,WASHING,3,5.0
F200703_WASHING3_10,F200703,WASHING,3,10.0
F200703_WASHING3_20,F200703,WASHING,3,20.0
F200703_WASHING3_inf,F200703,WASHING,3,inf
F200703_WASHING4_-20,F200703,WASHING,4,-20.0
F200703_WASHING4_-10,F200703,WASHING,4,-10.0
F200703_WASHING4_-5,F200703,WASHING,4,-5.0
F200703_WASHING4_0,F200703,WASHING,4,0.0
F200703_WASHING4_5,F200703,WASHING,4,5.0
F200703_WASHING4_10,F200703,WASHING,4,10.0
F200703_WASHING4_20,F200703,WASHING,4,20.0
F200703_WASHING4_inf,F200703,WASHING,4,inf
F200704_SNOW0_-20,F200704,SNOW,0,-20.0
F200704_SNOW0_-10,F200704,SNOW,0,-10.0
F200704_SNOW0_-5,F200704,SNOW,0,-5.0
F200704_SNOW0_0,F200704,SNOW,0,0.0
F200704_SNOW0_5,F200704,SNOW,0,5.0
F200704_SNOW0_10,F200704,SNOW,0,10.0
F200704_SNOW0_20,F200704,SNOW,0,20.0
F200704_SNOW0_inf,F200704,SNOW,0,inf
F200704_SNOW1_-20,F200704,SNOW,1,-20.0
F200704_SNOW1_-10,F200704,SNOW,1,-10.0
F200704_SNOW1_-5,F200704,SNOW,1,-5.0
F200704_SNOW1_0,F200704,SNOW,1,0.0
F200704_SNOW1_5,F200704,SNOW,1,5.0
F200704_SNOW1_10,F200704,SNOW,1,10.0
F200704_SNOW1_20,F200704,SNOW,1,20.0
F200704_SNOW1_inf,F200704,SNOW,1,inf
F200704_SNOW2_-20,F200704,SNOW,2,-20.0
F200704_SNOW2_-10,F200704,SNOW,2,-10.0
F200704_SNOW2_-5,F200704,SNOW,2,-5.0
F200704_SNOW2_0,F200704,SNOW,2,0.0
F200704_SNOW2_5,F200704,SNOW,2,5.0
F200704_SNOW2_10,F200704,SNOW,2,10.0
F200704_SNOW2_20,F200704,SNOW,2,20.0
F200704_SNOW2_inf,F200704,SNOW,2,inf
F200704_SNOW3_-20,F200704,SNOW,3,-20.0
F200704_SNOW3_-10,F200704,SNOW,3,-10.0
F200704_SNOW3_-5,F200704,SNOW,3,-5.0
F200704_SNOW3_0,F200704,SNOW,3,0.0
F200704_SNOW3_5,F200704,SNOW,3,5.0
F200704_SNOW3_10,F200704,SNOW,3,10.0
F200704_SNOW3_20,F200704,SNOW,3,20.0
F200704_SNOW3_inf,F200704,SNOW,3,inf
F200704_SNOW4_-20,F200704,SNOW,4,-20.0
F200704_SNOW4_-10,F200704,SNOW,4,-10.0
F200704_SNOW4_-5,F200704,SNOW,4,-5.0
F200704_SNOW4_0,F200704,SNOW,4,0.0
F200704_SNOW4_5,F200704,SNOW,4,5.0
F200704_SNOW4_10,F200704,SNOW,4,10.0
F200704_SNOW4_20,F200704,SNOW,4,20.0
F200704_SNOW4_inf,F200704,SNOW,4,inf
F200704_VACUUM0_-20,F200704,VACUUM,0,-20.0
F200704_VACUUM0_-10,F200704,VACUUM,0,-10.0
F200704_VACUUM0_-5,F200704,VACUUM,0,-5.0
F200704_VACUUM0_0,F200704,VACUUM,0,0.0
F200704_VACUUM0_5,F200704,VACUUM,0,5.0
F200704_VACUUM0_10,F200704,VACUUM,0,10.0
F200704_VACUUM0_20,F200704,VACUUM,0,20.0
F200704_VACUUM0_inf,F200704,VACUUM,0,inf
F200704_VACUUM1_-20,F200704,VACUUM,1,-20.0
F200704_VACUUM1_-10,F200704,VACUUM,1,-10.0
F200704_VACUUM1_-5,F200704,VACUUM,1,-5.0
F200704_VACUUM1_0,F200704,VACUUM,1,0.0
F200704_VACUUM1_5,F200704,VACUUM,1,5.0
F200704_VACUUM1_10,F200704,VACUUM,1,10.0
F200704_VACUUM1_20,F200704,VACUUM,1,20.0
F200704_VACUUM1_inf,F200704,VACUUM,1,inf
F200704_VACUUM2_-20,F200704,VACUUM,2,-20.0
F200704_VACUUM2_-10,F200704,VACUUM,2,-10.0
F200704_VACUUM2_-5,F200704,VACUUM,2,-5.0
F200704_VACUUM2_0,F200704,VACUUM,2,0.0
F200704_VACUUM2_5,F200704,VACUUM,2,5.0
F200704_VACUUM2_10,F200704,VACUUM,2,10.0
F200704_VACUUM2_20,F200704,VACUUM,2,20.0
F200704_VACUUM2_inf,F200704,VACUUM,2,inf
F200704_VACUUM3_-20,F200704,VACUUM,3,-20.0
F200704_VACUUM3_-10,F200704,VACUUM,3,-10.0
F200704_VACUUM3_-5,F200704,VACUUM,3,-5.0
F200704_VACUUM3_0,F200704,VACUUM,3,0.0
F200704_VACUUM3_5,F200704,VACUUM,3,5.0
F200704_VACUUM3_10,F200704,VACUUM,3,10.0
F200704_VACUUM3_20,F200704,VACUUM,3,20.0
F200704_VACUUM3_inf,F200704,VACUUM,3,inf
F200704_VACUUM4_-20,F200704,VACUUM,4,-20.0
F200704_VACUUM4_-10,F200704,VACUUM,4,-10.0
F200704_VACUUM4_-5,F200704,VACUUM,4,-5.0
F200704_VACUUM4_0,F200704,VACUUM,4,0.0
F200704_VACUUM4_5,F200704,VACUUM,4,5.0
F200704_VACUUM4_10,F200704,VACUUM,4,10.0
F200704_VACUUM4_20,F200704,VACUUM,4,20.0
F200704_VACUUM4_inf,F200704,VACUUM,4,inf
F200704_WASHING0_-20,F200704,WASHING,0,-20.0
F200704_WASHING0_-10,F200704,WASHING,0,-10.0
F200704_WASHING0_-5,F200704,WASHING,0,-5.0
F200704_WASHING0_0,F200704,WASHING,0,0.0
F200704_WASHING0_5,F200704,WASHING,0,5.0
F200704_WASHING0_10,F200704,WASHING,0,10.0
F200704_WASHING0_20,F200704,WASHING,0,20.0
F200704_WASHING0_inf,F200704,WASHING,0,inf
F200704_WASHING1_-20,F200704,WASHING,1,-20.0
F200704_WASHING1_-10,F200704,WASHING,1,-10.0
F200704_WASHING1_-5,F200704,WASHING,1,-5.0
F200704_WASHING1_0,F200704,WASHING,1,0.0
F200704_WASHING1_5,F200704,WASHING,1,5.0
F200704_WASHING1_10,F200704,WASHING,1,10.0
F200704_WASHING1_20,F200704,WASHING,1,20.0
F200704_WASHING1_inf,F200704,WASHING,1,inf
F200704_WASHING2_-20,F200704,WASHING,2,-20.0
F200704_WASHING2_-10,F200704,WASHING,2,-10.0
F200704_WASHING2_-5,F200704,WASHING,2,-5.0
F200704_WASHING2_0,F200704,WASHING,2,0.0
F200704_WASHING2_5,F200704,WASHING,2,5.0
F200704_WASHING2_10,F200704,WASHING,2,10.0
F200704_WASHING2_20,F200704,WASHING,2,20.0
F200704_WASHING2_inf,F200704,WASHING,2,inf
F200704_WASHING3_-20,F200704,WASHING,3,-20.0
F200704_WASHING3_-10,F200704,WASHING,3,-10.0
F200704_WASHING3_-5,F200704,WASHING,3,-5.0
F200704_WASHING3_0,F200704,WASHING,3,0.0
F200704_WASHING3_5,F200704,WASHING,3,5.0
F200704_WASHING3_10,F200704,WASHING,3,10.0
F200704_WASHING3_20,F200704,WASHING,3,20.0
F200704_WASHING3_inf,F200704,WASHING,3,inf
F200704_WASHING4_-20,F200704,WASHING,4,-20.0
F200704_WASHING4_-10,F200704,WASHING,4,-10.0
F200704_WASHING4_-5,F200704,WASHING,4,-5.0
F200704_WASHING4_0,F200704,WASHING,4,0.0
F200704_WASHING4_5,F200704,WASHING,4,5.0
F200704_WASHING4_10,F200704,WASHING,4,10.0
F200704_WASHING4_20,F200704,WASHING,4,20.0
F200704_WASHING4_inf,F200704,WASHING,4,inf
F200705_SNOW0_-20,F200705,SNOW,0,-20.0
F200705_SNOW0_-10,F200705,SNOW,0,-10.0
F200705_SNOW0_-5,F200705,SNOW,0,-5.0
F200705_SNOW0_0,F200705,SNOW,0,0.0
F200705_SNOW0_5,F200705,SNOW,0,5.0
F200705_SNOW0_10,F200705,SNOW,0,10.0
F200705_SNOW0_20,F200705,SNOW,0,20.0
F200705_SNOW0_inf,F200705,SNOW,0,inf
F200705_SNOW1_-20,F200705,SNOW,1,-20.0
F200705_SNOW1_-10,F200705,SNOW,1,-10.0
F200705_SNOW1_-5,F200705,SNOW,1,-5.0
F200705_SNOW1_0,F200705,SNOW,1,0.0
F200705_SNOW1_5,F200705,SNOW,1,5.0
F200705_SNOW1_10,F200705,SNOW,1,10.0
F200705_SNOW1_20,F200705,SNOW,1,20.0
F200705_SNOW1_inf,F200705,SNOW,1,inf
F200705_SNOW2_-20,F200705,SNOW,2,-20.0
F200705_SNOW2_-10,F200705,SNOW,2,-10.0
F200705_SNOW2_-5,F200705,SNOW,2,-5.0
F200705_SNOW2_0,F200705,SNOW,2,0.0
F200705_SNOW2_5,F200705,SNOW,2,5.0
F200705_SNOW2_10,F200705,SNOW,2,10.0
F200705_SNOW2_20,F200705,SNOW,2,20.0
F200705_SNOW2_inf,F200705,SNOW,2,inf
F200705_SNOW3_-20,F200705,SNOW,3,-20.0
F200705_SNOW3_-10,F200705,SNOW,3,-10.0
F200705_SNOW3_-5,F200705,SNOW,3,-5.0
F200705_SNOW3_0,F200705,SNOW,3,0.0
F200705_SNOW3_5,F200705,SNOW,3,5.0
F200705_SNOW3_10,F200705,SNOW,3,10.0
F200705_SNOW3_20,F200705,SNOW,3,20.0
F200705_SNOW3_inf,F200705,SNOW,3,inf
F200705_SNOW4_-20,F200705,SNOW,4,-20.0
F200705_SNOW4_-10,F200705,SNOW,4,-10.0
F200705_SNOW4_-5,F200705,SNOW,4,-5.0
F200705_SNOW4_0,F200705,SNOW,4,0.0
F200705_SNOW4_5,F200705,SNOW,4,5.0
F200705_SNOW4_10,F200705,SNOW,4,10.0
F200705_SNOW4_20,F200705,SNOW,4,20.0
F200705_SNOW4_inf,F200705,SNOW,4,inf
F200705_VACUUM0_-20,F200705,VACUUM,0,-20.0
F200705_VACUUM0_-10,F200705,VACUUM,0,-10.0
F200705_VACUUM0_-5,F200705,VACUUM,0,-5.0
F200705_VACUUM0_0,F200705,VACUUM,0,0.0
F200705_VACUUM0_5,F200705,VACUUM,0,5.0
F200705_VACUUM0_10,F200705,VACUUM,0,10.0
F200705_VACUUM0_20,F200705,VACUUM,0,20.0
F200705_VACUUM0_inf,F200705,VACUUM,0,inf
F200705_VACUUM1_-20,F200705,VACUUM,1,-20.0
F200705_VACUUM1_-10,F200705,VACUUM,1,-10.0
F200705_VACUUM1_-5,F200705,VACUUM,1,-5.0
F200705_VACUUM1_0,F200705,VACUUM,1,0.0
F200705_VACUUM1_5,F200705,VACUUM,1,5.0
F200705_VACUUM1_10,F200705,VACUUM,1,10.0
F200705_VACUUM1_20,F200705,VACUUM,1,20.0
F200705_VACUUM1_inf,F200705,VACUUM,1,inf
F200705_VACUUM2_-20,F200705,VACUUM,2,-20.0
F200705_VACUUM2_-10,F200705,VACUUM,2,-10.0
F200705_VACUUM2_-5,F200705,VACUUM,2,-5.0
F200705_VACUUM2_0,F200705,VACUUM,2,0.0
F200705_VACUUM2_5,F200705,VACUUM,2,5.0
F200705_VACUUM2_10,F200705,VACUUM,2,10.0
F200705_VACUUM2_20,F200705,VACUUM,2,20.0
F200705_VACUUM2_inf,F200705,VACUUM,2,inf
F200705_VACUUM3_-20,F200705,VACUUM,3,-20.0
F200705_VACUUM3_-10,F200705,VACUUM,3,-10.0
F200705_VACUUM3_-5,F200705,VACUUM,3,-5.0
F200705_VACUUM3_0,F200705,VACUUM,3,0.0
